trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
4225,False,"{'a': 0.0015, 'e': 0.001771373579037625}",20,16,8.401528914132085,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4226,False,"{'a': 0.0015, 'e': 0.0017687185104683207}",20,6,25.013738440702294,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4227,False,"{'a': 0.0015, 'e': 0.0017660674215164113}",25,4,36.83238722797243,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
4228,False,"{'a': 0.0015, 'e': 0.0017634203062169452}",20,13,13.711430523358821,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4229,False,"{'a': 0.0015, 'e': 0.0017607771586139122}",20,10,18.964366889672934,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4230,False,"{'a': 0.0015, 'e': 0.0017581379727602303}",25,6,31.396167693255062,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4231,False,"{'a': 0.0015, 'e': 0.0017555027427177273}",20,3,25.91812289444565,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4232,False,"{'a': 0.0015, 'e': 0.001752871462557136}",20,9,14.481975512390841,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4233,False,"{'a': 0.0015, 'e': 0.0017502441263580752}",20,12,17.008741881548488,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4234,False,"{'a': 0.0015, 'e': 0.0017476207282090368}",30,11,35.215280519033755,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4235,False,"{'a': 0.0015, 'e': 0.0017450012622073742}",20,0,32.2100056770067,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4236,False,"{'a': 0.0015, 'e': 0.0017423857224592879}",35,22,22.76184740203026,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4237,False,"{'a': 0.0015, 'e': 0.001739774103079812}",20,5,26.357872157006263,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4238,False,"{'a': 0.0015, 'e': 0.0017371663981928021}",25,16,16.21528940079363,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4239,False,"{'a': 0.0015, 'e': 0.001734562601930921}",20,13,10.699797892613143,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4240,False,"{'a': 0.0015, 'e': 0.001731962708435626}",20,8,15.611803539768006,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4241,False,"{'a': 0.0015, 'e': 0.0017293667118571557}",20,9,20.43832843586902,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4242,False,"{'a': 0.0015, 'e': 0.0017267746063545167}",20,8,21.59047944985862,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4243,False,"{'a': 0.0015, 'e': 0.0017241863860954702}",25,3,32.32463891155182,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4244,False,"{'a': 0.0015, 'e': 0.0017216020452565201}",25,16,13.777778536120657,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4245,False,"{'a': 0.0015, 'e': 0.001719021578022898}",20,16,8.703234301244487,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4246,False,"{'a': 0.0015, 'e': 0.0017164449785885532}",20,8,17.37107627312976,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4247,False,"{'a': 0.0015, 'e': 0.0017138722411561328}",30,2,42.048970861083745,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
4248,False,"{'a': 0.0015, 'e': 0.0017113033599369782}",25,14,15.920577667145237,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4249,False,"{'a': 0.0015, 'e': 0.0017087383291511053}",20,5,24.350591669379583,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4250,False,"{'a': 0.0015, 'e': 0.0017061771430271937}",30,19,20.672276690699668,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4251,False,"{'a': 0.0015, 'e': 0.001703619795802574}",20,12,14.008485401984169,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4252,False,"{'a': 0.0015, 'e': 0.0017010662817232133}",20,16,7.186634191025645,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4253,False,"{'a': 0.0015, 'e': 0.0016985165950437044}",20,16,7.938165229285307,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4254,False,"{'a': 0.0015, 'e': 0.0016959707300272507}",25,17,17.0601151689445,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4255,False,"{'a': 0.0015, 'e': 0.0016934286809456552}",20,16,7.0952022537483685,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4256,False,"{'a': 0.0015, 'e': 0.0016908904420793061}",25,16,13.478689029230706,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4257,False,"{'a': 0.0015, 'e': 0.001688356007717165}",30,22,14.149798943670735,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4258,False,"{'a': 0.0015, 'e': 0.0016858253721567537}",20,13,15.067141625098145,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4259,False,"{'a': 0.0015, 'e': 0.0016832985297041407}",30,12,33.19361093476013,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4260,False,"{'a': 0.0015, 'e': 0.00168077547467393}",20,9,20.470802000762184,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4261,False,"{'a': 0.0015, 'e': 0.0016782562013892464}",25,0,36.34699488493833,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4262,False,"{'a': 0.0015, 'e': 0.001675740704181725}",20,4,24.032998652220243,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4263,False,"{'a': 0.0015, 'e': 0.0016732289773914938}",30,19,24.176537099542415,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4264,False,"{'a': 0.0015, 'e': 0.0016707210153671676}",20,8,20.44684025303281,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4265,False,"{'a': 0.0015, 'e': 0.0016682168124658309}",25,12,21.33874929658437,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4266,False,"{'a': 0.0015, 'e': 0.0016657163630530258}",20,8,23.202878369156046,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4267,False,"{'a': 0.0015, 'e': 0.0016632196615027405}",20,8,27.16403232430704,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4268,False,"{'a': 0.0015, 'e': 0.001660726702197395}",30,18,20.677434393274126,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4269,False,"{'a': 0.0015, 'e': 0.0016582374795278303}",25,15,19.80694495477382,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4270,False,"{'a': 0.0015, 'e': 0.001655751987893294}",25,4,35.22071160937275,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
4271,False,"{'a': 0.0015, 'e': 0.001653270221701429}",30,16,24.30430111927665,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4272,False,"{'a': 0.0015, 'e': 0.0016507921753682604}",20,0,27.947935289512913,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4273,False,"{'a': 0.0015, 'e': 0.0016483178433181827}",35,11,41.30488102065722,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
4274,False,"{'a': 0.0015, 'e': 0.001645847219983948}",25,17,15.72812473566333,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4275,False,"{'a': 0.0015, 'e': 0.0016433802998066522}",20,12,12.153543171714206,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4276,False,"{'a': 0.0015, 'e': 0.0016409170772357247}",30,9,33.65754580366861,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
4277,False,"{'a': 0.0015, 'e': 0.0016384575467289146}",30,15,25.757195608277854,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4278,False,"{'a': 0.0015, 'e': 0.0016360017027522743}",25,6,32.97388645207119,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4279,False,"{'a': 0.0015, 'e': 0.0016335495397801555}",20,3,30.404635328581616,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4280,False,"{'a': 0.0015, 'e': 0.0016311010522951901}",30,15,30.26322209248568,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4281,False,"{'a': 0.0015, 'e': 0.0016286562347882806}",25,2,37.816843101036724,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
4282,False,"{'a': 0.0015, 'e': 0.0016262150817585867}",20,0,30.251941679647977,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4283,False,"{'a': 0.0015, 'e': 0.0016237775877135127}",25,18,12.768895128266342,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4284,False,"{'a': 0.0015, 'e': 0.001621343747168696}",20,11,17.45532848713839,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4285,False,"{'a': 0.0015, 'e': 0.0016189135546479945}",25,15,20.906026869970688,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4286,False,"{'a': 0.0015, 'e': 0.0016164870046834739}",25,12,22.272996990047574,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4287,False,"{'a': 0.0015, 'e': 0.0016140640918153957}",25,11,25.857042406134937,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4288,False,"{'a': 0.0015, 'e': 0.001611644810592205}",20,14,9.58969456806296,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4289,False,"{'a': 0.0015, 'e': 0.0016092291555705183}",20,15,10.0458135342415,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4290,False,"{'a': 0.0015, 'e': 0.0016068171213151105}",20,0,29.27601957698143,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4291,False,"{'a': 0.0015, 'e': 0.0016044087023989032}",25,15,15.98285221932407,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4292,False,"{'a': 0.0015, 'e': 0.0016020038934029535}",20,16,6.815683878564742,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4293,False,"{'a': 0.0015, 'e': 0.0015996026889164411}",20,12,13.304701687155688,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4294,False,"{'a': 0.0015, 'e': 0.0015972050835366522}",20,15,9.874323715323706,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4295,False,"{'a': 0.0015, 'e': 0.001594811071868975}",20,12,12.358859951935704,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4296,False,"{'a': 0.0015, 'e': 0.0015924206485268824}",20,6,21.642122777257523,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4297,False,"{'a': 0.0015, 'e': 0.0015900338081319208}",30,17,24.653297444962156,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4298,False,"{'a': 0.0015, 'e': 0.0015876505453136982}",20,9,18.377898851628633,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4299,False,"{'a': 0.0015, 'e': 0.0015852708547098725}",20,0,28.11727252029389,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4300,False,"{'a': 0.0015, 'e': 0.0015828947309661386}",30,17,24.9159498687066,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4301,False,"{'a': 0.0015, 'e': 0.001580522168736217}",20,16,7.454264491156827,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4302,False,"{'a': 0.0015, 'e': 0.001578153162681842}",25,17,12.115816622682019,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4303,False,"{'a': 0.0015, 'e': 0.001575787707472749}",20,16,7.38429152312783,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4304,False,"{'a': 0.0015, 'e': 0.0015734257977866623}",30,20,19.121034250598477,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4305,False,"{'a': 0.0015, 'e': 0.0015710674283092845}",25,15,20.725816053562802,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4306,False,"{'a': 0.0015, 'e': 0.0015687125937342832}",35,16,34.63995055712785,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4307,False,"{'a': 0.0015, 'e': 0.0015663612887632796}",25,14,19.996861969840506,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4308,False,"{'a': 0.0015, 'e': 0.0015640135081058364}",25,13,19.636686437935516,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4309,False,"{'a': 0.0015, 'e': 0.0015616692464794479}",20,11,15.271884353850798,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4310,False,"{'a': 0.0015, 'e': 0.0015593284986095213}",20,8,21.375069586043484,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4311,False,"{'a': 0.0015, 'e': 0.0015569912592293745}",20,14,12.620220895312071,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4312,False,"{'a': 0.0015, 'e': 0.0015546575230802177}",20,11,19.955515965738854,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4313,False,"{'a': 0.0015, 'e': 0.0015523272849111436}",30,12,32.320097408575585,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4314,False,"{'a': 0.0015, 'e': 0.0015500005394791156}",20,6,23.266133534570518,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4315,False,"{'a': 0.0015, 'e': 0.0015476772815489553}",20,10,16.513433620773913,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4316,False,"{'a': 0.0015, 'e': 0.0015453575058933314}",25,15,20.407977526299568,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4317,False,"{'a': 0.0015, 'e': 0.0015430412072927478}",25,15,12.497232132832785,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4318,False,"{'a': 0.0015, 'e': 0.0015407283805355316}",35,24,23.518525551789644,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4319,False,"{'a': 0.0015, 'e': 0.0015384190204178214}",25,0,39.459930972447424,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4320,False,"{'a': 0.0015, 'e': 0.0015361131217435562}",20,12,16.514345946080358,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4321,False,"{'a': 0.0015, 'e': 0.001533810679324463}",20,0,27.74708343787779,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4322,False,"{'a': 0.0015, 'e': 0.0015315116879800455}",20,12,17.170029891440496,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4323,False,"{'a': 0.0015, 'e': 0.001529216142537572}",30,16,29.368892701832785,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4324,False,"{'a': 0.0015, 'e': 0.0015269240378320656}",20,11,18.773495648845575,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4325,False,"{'a': 0.0015, 'e': 0.0015246353687062872}",25,18,13.484165575811168,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4326,False,"{'a': 0.0015, 'e': 0.0015223501300107316}",20,10,18.862521076912774,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4327,False,"{'a': 0.0015, 'e': 0.0015200683166036108}",25,8,28.06908938644952,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4328,False,"{'a': 0.0015, 'e': 0.0015177899233508436}",30,9,41.0788388713946,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
4329,False,"{'a': 0.0015, 'e': 0.0015155149451260442}",20,11,18.10369242160508,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4330,False,"{'a': 0.0015, 'e': 0.0015132433768105108}",30,16,3.496467870503289,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
4331,False,"{'a': 0.0015, 'e': 0.0015109752132932135}",20,3,29.98739744006387,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4332,False,"{'a': 0.0015, 'e': 0.0015087104494707836}",35,4,44.3349428250286,"{0: 31, 1: 0, 2: 0, 3: 0, 4: 0}",1
4333,False,"{'a': 0.0015, 'e': 0.0015064490802475016}",30,16,24.915529694990983,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4334,False,"{'a': 0.0015, 'e': 0.0015041911005352856}",20,6,25.61624687011465,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4335,False,"{'a': 0.0015, 'e': 0.0015019365052536802}",30,14,29.580068544701675,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4336,False,"{'a': 0.0015, 'e': 0.0014996852893298456}",30,22,13.41657772331494,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4337,False,"{'a': 0.0015, 'e': 0.0014974374476985444}",25,11,23.997535050992504,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4338,False,"{'a': 0.0015, 'e': 0.0014951929753021325}",30,18,24.405384024865544,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4339,False,"{'a': 0.0015, 'e': 0.0014929518670905456}",20,13,12.03498176176214,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4340,False,"{'a': 0.0015, 'e': 0.0014907141180212908}",25,3,41.4321422836054,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4341,False,"{'a': 0.0015, 'e': 0.0014884797230594294}",20,10,14.831634917292062,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4342,False,"{'a': 0.0015, 'e': 0.0014862486771775726}",25,15,17.416092100650975,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4343,False,"{'a': 0.0015, 'e': 0.0014840209753558666}",20,9,20.410302500167948,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4344,False,"{'a': 0.0015, 'e': 0.001481796612581981}",20,10,20.661390895138933,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4345,False,"{'a': 0.0015, 'e': 0.0014795755838510989}",25,11,25.966286934536846,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4346,False,"{'a': 0.0015, 'e': 0.0014773578841659049}",20,16,10.1126048603951,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4347,False,"{'a': 0.0015, 'e': 0.0014751435085365733}",35,21,22.929178065039004,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4348,False,"{'a': 0.0015, 'e': 0.0014729324519807583}",20,14,13.66698795652463,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4349,False,"{'a': 0.0015, 'e': 0.0014707247095235817}",30,24,9.492361774406701,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4350,False,"{'a': 0.0015, 'e': 0.001468520276197622}",25,2,30.75801629217265,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
4351,False,"{'a': 0.0015, 'e': 0.001466319147042903}",30,15,25.143946527708568,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4352,False,"{'a': 0.0015, 'e': 0.0014641213171068838}",25,12,23.355119214915216,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4353,False,"{'a': 0.0015, 'e': 0.0014619267814444457}",25,11,23.359949210970697,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4354,False,"{'a': 0.0015, 'e': 0.0014597355351178825}",25,19,10.752254277937555,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4355,False,"{'a': 0.0015, 'e': 0.0014575475731968904}",35,12,38.048885409159105,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
4356,False,"{'a': 0.0015, 'e': 0.0014553628907585517}",25,12,24.625096760335246,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4357,False,"{'a': 0.0015, 'e': 0.0014531814828873313}",30,17,19.605626023800465,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4358,False,"{'a': 0.0015, 'e': 0.0014510033446750602}",25,18,14.614342817327056,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4359,False,"{'a': 0.0015, 'e': 0.001448828471220927}",20,7,24.108323389295382,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4360,False,"{'a': 0.0015, 'e': 0.0014466568576314651}",20,0,28.92516246903633,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4361,False,"{'a': 0.0015, 'e': 0.0014444884990205433}",25,2,36.8530571676919,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
4362,False,"{'a': 0.0015, 'e': 0.0014423233905093535}",30,16,28.166718874391684,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4363,False,"{'a': 0.0015, 'e': 0.001440161527226401}",20,16,6.0537398959369435,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4364,False,"{'a': 0.0015, 'e': 0.0014380029043074922}",25,14,17.82667236921497,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4365,False,"{'a': 0.0015, 'e': 0.0014358475168957249}",30,7,37.39336489479607,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
4366,False,"{'a': 0.0015, 'e': 0.0014336953601414763}",20,3,30.50208078886845,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4367,False,"{'a': 0.0015, 'e': 0.001431546429202393}",20,12,13.29097695725004,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4368,False,"{'a': 0.0015, 'e': 0.001429400719243379}",20,8,20.365044233036937,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4369,False,"{'a': 0.0015, 'e': 0.0014272582254365865}",20,1,31.22893724230627,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4370,False,"{'a': 0.0015, 'e': 0.0014251189429614034}",20,6,25.185496684911527,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4371,False,"{'a': 0.0015, 'e': 0.0014229828670044445}",35,24,19.257735777996952,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4372,False,"{'a': 0.0015, 'e': 0.0014208499927595352}",25,18,16.48294915622121,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4373,False,"{'a': 0.0015, 'e': 0.0014187203154277092}",30,19,20.445164027782397,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4374,False,"{'a': 0.0015, 'e': 0.0014165938302171915}",30,8,39.081932486028215,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4375,False,"{'a': 0.0015, 'e': 0.0014144705323433893}",20,9,17.663014783021833,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4376,False,"{'a': 0.0015, 'e': 0.0014123504170288816}",30,13,28.215839440583714,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4377,False,"{'a': 0.0015, 'e': 0.001410233479503408}",25,0,40.179870454329304,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4378,False,"{'a': 0.0015, 'e': 0.0014081197150038584}",25,9,27.913020465449726,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4379,False,"{'a': 0.0015, 'e': 0.0014060091187742614}",20,8,17.74338527889438,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4380,False,"{'a': 0.0015, 'e': 0.001403901686065775}",25,9,26.848035719727136,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4381,False,"{'a': 0.0015, 'e': 0.0014017974121366744}",30,16,26.221001567346107,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4382,False,"{'a': 0.0015, 'e': 0.0013996962922523425}",20,10,20.318296669667557,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4383,False,"{'a': 0.0015, 'e': 0.0013975983216852588}",20,12,10.259584961073546,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4384,False,"{'a': 0.0015, 'e': 0.0013955034957149883}",20,11,16.664766136664866,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4385,False,"{'a': 0.0015, 'e': 0.001393411809628172}",30,18,21.89149854906635,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4386,False,"{'a': 0.0015, 'e': 0.0013913232587185152}",20,6,26.36803856230003,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4387,False,"{'a': 0.0015, 'e': 0.0013892378382867787}",25,7,26.964116008067727,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4388,False,"{'a': 0.0015, 'e': 0.0013871555436407632}",25,17,13.246578228280345,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4389,False,"{'a': 0.0015, 'e': 0.001385076370095306}",20,13,16.4396024949181,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4390,False,"{'a': 0.0015, 'e': 0.001383000312972266}",35,21,20.80104774934917,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4391,False,"{'a': 0.0015, 'e': 0.0013809273676005135}",35,8,41.82763107407781,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
4392,False,"{'a': 0.0015, 'e': 0.0013788575293159208}",20,9,18.944938125293973,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4393,False,"{'a': 0.0015, 'e': 0.0013767907934613508}",20,11,19.50613385462019,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4394,False,"{'a': 0.0015, 'e': 0.0013747271553866468}",25,10,21.73095869528032,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4395,False,"{'a': 0.0015, 'e': 0.0013726666104486225}",25,20,12.605861236368073,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4396,False,"{'a': 0.0015, 'e': 0.0013706091540110507}",20,8,27.160964578270814,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4397,False,"{'a': 0.0015, 'e': 0.0013685547814446537}",20,0,31.779097660597593,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4398,False,"{'a': 0.0015, 'e': 0.0013665034881270924}",20,10,16.330983971705855,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4399,False,"{'a': 0.0015, 'e': 0.0013644552694429557}",20,14,11.810713975299254,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4400,False,"{'a': 0.0015, 'e': 0.001362410120783751}",25,9,32.1035766667993,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4401,False,"{'a': 0.0015, 'e': 0.0013603680375478928}",25,6,26.341472196541073,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4402,False,"{'a': 0.0015, 'e': 0.0013583290151406942}",20,7,22.78679083412929,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4403,False,"{'a': 0.0015, 'e': 0.0013562930489743514}",30,24,10.12193815559175,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
